,OBJECTID,Reg_Code,Reg_Name,Pro_Code,Pro_Name,Mun_Code,Mun_Name,Shape_Leng,Shape_Area,area,population,N_data,N_data_1,Wind_Speed,wind_10-31_3,wind_10-31_6,wind_10-31_9,wind_10-31_12,wind_10-31_15,wind_10-31_18,wind_10-31_21,wind_11-01_0,wind_11-01_3,wind_11-01_6,wind_11-01_9,wind_11-01_12,wind_11-01_15,wind_11-01_18,wind_11-01_21,wind_11-02_0,Max_Wind_Speed
833,834,PH080000000,REGION VIII (EASTERN VISAYAS),PH082600000,EASTERN SAMAR,PH082622000,SULAT,0.82573427074,0.0105874615,130.448113141,11590.343621600001,0,,19.5614396595504,19.5614396595504,15.8968760614432,18.8807071690243,14.0770405109106,23.686027403923504,20.7259154611451,23.755038904979,18.739668231769897,7.34102673126533,5.822862654517079,3.5412006363315296,10.0395285638784,7.8624282941926396,7.41814356044473,4.73110926040763,7.8948631826975095,23.755038904979
834,835,PH080000000,REGION VIII (EASTERN VISAYAS),PH082600000,EASTERN SAMAR,PH082623000,TAFT,0.78579356313,0.02015272965,248.30178201799998,22061.6680928,0,,19.5614396595504,19.5614396595504,15.8968760614432,18.8807071690243,14.0770405109106,23.686027403923504,20.7259154611451,23.755038904979,16.8183728787246,6.0678616935209,5.429145050948191,3.23042986928925,3.47505551098017,7.8624282941926396,7.09794150587409,4.73110926040763,7.8948631826975095,23.755038904979
835,836,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083701000,ABUYOG,1.0136488798299998,0.026124102259999997,321.875063945,92819.9281753,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,10.8136821755285,9.59320599990222,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
836,837,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083702000,ALANGALANG,0.5726691265899999,0.01284747835,158.29378075,45647.5788454,1,,10.704255019971,10.704255019971,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,13.578597365018402,12.0244975360411,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
837,838,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083703000,ALBUERA,0.6464616140899999,0.0063828995799999995,78.64370572520001,22678.6847896,1,,9.405937600653381,9.405937600653381,16.490137346805998,12.4027610047137,8.10092651714424,9.70130108794382,20.736430616405002,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,20.736430616405002
838,839,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083705000,BABATNGON,1.2930790667299998,0.01113215615,137.159295924,39552.9738781,1,,10.704255019971,10.704255019971,11.0751768628544,9.713895054529289,6.42032289271414,8.956595519253618,6.31847458827156,9.10188540175422,13.578597365018402,12.0244975360411,4.69111826918783,1.0414938747411802,5.9118734728253,4.25547804044688,3.50741692746651,2.7033338763212202,3.9156642762467597,13.578597365018402
839,840,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083706000,BARUGO,0.6009295289100001,0.00706250437,87.01711634280001,25093.346436900003,1,,10.704255019971,10.704255019971,11.0751768628544,9.89827661715143,9.27070542551695,15.4296224948049,15.0211766327187,21.060346089734303,15.203357264955699,14.457928250859098,7.40439759167549,4.24161151780706,6.359851970633001,5.00343133522438,5.79078590381716,3.9558225829675298,7.77481070701399,21.060346089734303
840,841,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083707000,BATO,0.41685245121,0.00580347746,71.5046457847,20619.975976400005,0,,12.344554440682499,12.344554440682499,22.494783967478,26.005630683758604,23.352176421133198,31.582987831514696,30.5714731897896,21.4242780580008,24.0684655515198,20.4164013751337,16.1354434912748,9.517036378456288,23.1693942154528,33.4171047182276,31.213825917244,30.010173479021898,22.452173539394497,33.4171047182276
841,842,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083708000,CITY OF BAYBAY,1.05720087126,0.0312200252,384.66193048900004,110925.936052,1,,9.405937600653381,9.405937600653381,16.490137346805998,12.4027610047137,8.10092651714424,9.70130108794382,20.736430616405002,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,20.736430616405002
842,843,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083710000,BURAUEN,1.00135290257,0.02567093926,316.291642622,91209.8228138,2,,9.405937600653381,9.405937600653381,16.490137346805998,12.4027610047137,8.10092651714424,9.70130108794382,20.736430616405002,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,20.736430616405002
843,844,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083713000,CALUBIAN,0.6977827770300001,0.00740761873,91.2692703723,26319.550874,1,,5.36371504190628,5.36371504190628,10.1755733597428,9.89827661715143,9.27070542551695,15.4296224948049,15.0211766327187,21.060346089734303,15.203357264955699,14.457928250859098,7.40439759167549,4.24161151780706,6.359851970633001,5.00343133522438,5.79078590381716,3.9558225829675298,7.77481070701399,21.060346089734303
844,845,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083714000,CAPOOCAN,0.77146440943,0.00915184692,112.75990590100001,32516.8599223,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,9.27070542551695,15.4296224948049,15.3319811964942,21.060346089734303,15.203357264955699,14.457928250859098,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,21.060346089734303
845,846,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083715000,CARIGARA,0.5257765267100001,0.00731423198,90.11865222559999,25987.7442021,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,9.27070542551695,15.4296224948049,15.3319811964942,21.060346089734303,15.203357264955699,14.457928250859098,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,21.060346089734303
846,847,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083717000,DAGAMI,0.60479221213,0.01030688768,126.991163105,36620.7636399,2,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
847,848,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083718000,DULAG,0.4695161043399999,0.006462772270000001,79.6278171387,22962.4754928,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
848,849,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083719000,HILONGOS,0.63683964215,0.01597970208,196.885909328,56776.488798399994,1,,12.344554440682499,12.344554440682499,22.494783967478,26.005630683758604,23.352176421133198,31.582987831514696,30.5714731897896,21.4242780580008,24.0684655515198,20.4164013751337,16.1354434912748,9.517036378456288,23.1693942154528,33.4171047182276,31.213825917244,30.010173479021898,22.452173539394497,33.4171047182276
849,850,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083720000,HINDANG,0.58190119304,0.00382217333,47.092997598900006,13580.327103100002,0,,12.344554440682499,12.344554440682499,22.494783967478,26.005630683758604,23.352176421133198,31.582987831514696,30.5714731897896,21.4242780580008,24.0684655515198,20.4164013751337,16.1354434912748,9.517036378456288,23.1693942154528,33.4171047182276,31.213825917244,30.010173479021898,22.452173539394497,33.4171047182276
850,851,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083721000,INOPACAN,0.5380286509800001,0.010096707940000001,124.40153852899999,35873.987035900005,1,,12.344554440682499,12.344554440682499,22.494783967478,26.005630683758604,23.352176421133198,31.582987831514696,30.5714731897896,21.4242780580008,24.0684655515198,20.4164013751337,16.1354434912748,9.517036378456288,23.1693942154528,33.4171047182276,31.213825917244,30.010173479021898,22.452173539394497,33.4171047182276
851,852,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083722000,ISABEL,0.72227477356,0.00536755873,66.1336911123,19071.1401616,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,8.10092651714424,5.19071793605783,15.3319811964942,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,17.5515628801502
852,853,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083723000,JARO,0.6144951554300001,0.01549202169,190.87719924200002,55043.741838199996,1,,10.704255019971,10.704255019971,16.490137346805998,12.4027610047137,8.10092651714424,9.70130108794382,20.736430616405002,17.5515628801502,14.498277473037401,12.0244975360411,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,20.736430616405002
853,854,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083724000,JAVIER (BUGHO),0.66717354719,0.01467052376,180.755523247,52124.92847209999,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,10.8136821755285,9.59320599990222,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
854,855,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083725000,JULITA,0.37997332099,0.0029716305300000003,36.6134597601,10558.3162098,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
855,856,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083726000,KANANGA,0.6828985181199999,0.019277771750000002,237.521425732,68494.6556789,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,8.10092651714424,5.19071793605783,15.3319811964942,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,17.5515628801502
856,857,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083728000,LA PAZ,0.38980179681,0.00784703803,96.6833555676,27880.824347,2,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
857,858,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083729000,LEYTE,0.99916973505,0.0149601822,184.324404886,53154.095917800005,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,9.27070542551695,15.4296224948049,15.3319811964942,21.060346089734303,15.203357264955699,14.457928250859098,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,21.060346089734303
858,859,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083730000,MACARTHUR,0.48613526926000006,0.00587316479,72.3632633776,20867.5777083,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
859,860,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083731000,MAHAPLAG,0.6139854294899999,0.01565050385,192.829857936,55606.834976,2,,5.205745016967559,5.205745016967559,3.19899850269575,2.87743469283662,4.03966395662275,6.15952488136437,7.0306548090550605,5.779586041545651,7.77396723113644,10.8136821755285,9.59320599990222,3.31611327128515,5.4403769793617,6.0622555290587306,5.215935522654361,3.60680867439488,6.87310143225217,10.8136821755285
860,861,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083733000,MATAG-OB,0.4728057848899999,0.00580963653,71.5805316861,20641.859386099997,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,8.10092651714424,5.19071793605783,15.3319811964942,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,17.5515628801502
861,862,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083734000,MATALOM,0.6726998297600001,0.01078560624,132.88945448299998,38321.6688773,0,,8.41687819874689,8.41687819874689,17.6383340260981,18.312165578915998,16.421563288550402,25.622482944246602,29.3096271068953,25.2642635572092,33.3502656113258,34.595545297621,25.873555693218,18.0369920417984,29.998238457643104,30.565389025029397,32.7203205585495,32.049846618533394,18.634821177304897,34.595545297621
862,863,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083735000,MAYORGA,0.31137718180999996,0.0034144653499999997,42.0696275774,12131.7251552,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
863,864,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083736000,MERIDA,0.65950342521,0.00880977582,108.545247878,31301.468303600002,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,8.10092651714424,5.19071793605783,15.3319811964942,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,17.5515628801502
864,865,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083738000,ORMOC CITY,1.44124151516,0.044747398499999994,551.332696919,158989.207494,1,,9.405937600653381,9.405937600653381,16.490137346805998,12.4027610047137,8.10092651714424,9.70130108794382,20.736430616405002,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,20.736430616405002
865,866,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083739000,PALO,0.5104114173800001,0.00670663208,82.6324138577,23828.9186656,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
866,867,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083740000,PALOMPON,1.21932820383,0.01259064869,155.129382509,44735.0533026,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,8.10092651714424,5.19071793605783,15.3319811964942,17.5515628801502,14.498277473037401,11.0592002322997,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,17.5515628801502
867,868,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083741000,PASTRANA,0.40642822284,0.00381250515,46.973875953100006,13545.9756921,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
868,869,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083742000,SAN ISIDRO,0.73599755056,0.010534082109999999,129.790425677,37427.99408419999,1,,5.36371504190628,5.36371504190628,10.1755733597428,9.89827661715143,9.27070542551695,15.4296224948049,15.0211766327187,21.060346089734303,15.203357264955699,14.457928250859098,7.40439759167549,4.24161151780706,6.359851970633001,5.00343133522438,5.79078590381716,3.9558225829675298,7.77481070701399,21.060346089734303
869,870,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083743000,SAN MIGUEL,0.54761160875,0.00930406723,114.635412341,33057.704469,1,,10.704255019971,10.704255019971,11.0751768628544,9.713895054529289,6.42032289271414,8.956595519253618,6.31847458827156,9.10188540175422,13.578597365018402,12.0244975360411,4.69111826918783,1.0414938747411802,5.9118734728253,4.25547804044688,3.50741692746651,2.7033338763212202,3.9156642762467597,13.578597365018402
870,871,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083744000,SANTA FE,0.37573055127,0.0034394874700000005,42.3779251179,12220.6296985,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
871,872,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083745000,TABANGO,0.71476550866,0.01076298761,132.61077034299998,38241.3040254,1,,5.36371504190628,5.36371504190628,10.1755733597428,9.89827661715143,9.27070542551695,15.4296224948049,15.0211766327187,21.060346089734303,15.203357264955699,14.457928250859098,7.40439759167549,4.24161151780706,6.359851970633001,5.00343133522438,5.79078590381716,3.9558225829675298,7.77481070701399,21.060346089734303
872,873,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083746000,TABONTABON,0.28835446069000004,0.00213105088,26.2566778925,7571.70476716,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
873,874,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083747000,TACLOBAN CITY (Capital),0.9265790038200001,0.00877503235,108.117173584,31178.0234343,1,,10.704255019971,10.704255019971,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,13.578597365018402,12.0244975360411,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
874,875,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083748000,TANAUAN,0.36792287943,0.00555467886,68.4391982341,19735.985095,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
875,876,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083749000,TOLOSA,0.27305105236,0.00186955257,23.034757215,6642.5913335000005,1,,9.405937600653381,9.405937600653381,13.812641794164698,9.771362039225698,6.5800234389332495,9.70130108794382,20.736430616405002,10.7885463333988,11.191436634284502,7.899478700659291,6.39450002522167,6.1572797344926204,10.0151788543922,7.89393308812033,5.82153873058333,6.34654053178786,6.88715512881703,20.736430616405002
876,877,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083750000,TUNGA,0.18099450316,0.0007278065,8.9673038865,2585.92415476,1,,10.704255019971,10.704255019971,16.490137346805998,12.4027610047137,9.27070542551695,15.4296224948049,20.736430616405002,21.060346089734303,15.203357264955699,14.457928250859098,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,21.060346089734303
877,878,PH080000000,REGION VIII (EASTERN VISAYAS),PH083700000,LEYTE,PH083751000,VILLABA,0.67626847555,0.012529220039999999,154.37252011299998,44516.7949748,1,,7.63374261822962,7.63374261822962,16.490137346805998,12.4027610047137,9.27070542551695,15.4296224948049,15.3319811964942,21.060346089734303,15.203357264955699,14.457928250859098,10.7803624479106,8.98910122301526,12.633696391194501,13.775081489188599,13.5667262341188,10.1046199377756,12.8372635839181,21.060346089734303
878,879,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084801000,ALLEN,0.40316229255,0.00369815162,45.56492611,6858.49106953,3,,20.4578090356522,20.4578090356522,18.5491647731618,21.4951154814118,18.6575212560089,23.927126442851602,24.0848686667408,27.9854467310327,22.785879934231897,13.434528470381201,13.1400828953897,3.51411610442046,8.942140518542029,9.466563900603061,6.33832170797346,4.8411660838684005,6.01253535932843,27.9854467310327
879,880,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084802000,BIRI,1.02240746349,0.0021649686499999998,26.6745787367,4015.09177492,3,,20.4578090356522,20.4578090356522,18.5491647731618,21.4951154814118,18.6575212560089,23.927126442851602,24.0848686667408,27.9854467310327,22.785879934231897,13.434528470381201,13.1400828953897,3.51411610442046,8.942140518542029,9.466563900603061,6.33832170797346,4.8411660838684005,6.01253535932843,27.9854467310327
880,881,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084803000,BOBON,0.56614853827,0.009958878079999999,122.70333682399999,18469.4635031,2,,20.4578090356522,20.4578090356522,18.5491647731618,21.4951154814118,18.6575212560089,23.927126442851602,24.0848686667408,27.9854467310327,22.785879934231897,13.434528470381201,13.1400828953897,3.51411610442046,8.942140518542029,9.466563900603061,6.33832170797346,4.8411660838684005,6.01253535932843,27.9854467310327
881,882,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084804000,CAPUL,0.29942562354,0.00282997605,34.868134911999995,5248.39635047,2,,11.5337156819747,11.5337156819747,12.6742538880483,22.4635927395952,26.997060462223896,33.016456011132895,39.1892825351966,53.64548813659471,44.280570392771104,24.1816075384525,13.3149955598123,23.819002109365396,26.0704980444204,19.5106584578348,27.6512002727995,22.4997813633072,23.296873168633102,53.64548813659471
882,883,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084805000,CATARMAN (Capital),0.75419442382,0.025194844790000004,310.42568265799997,46725.6715642,2,,20.4578090356522,20.4578090356522,18.5491647731618,21.4951154814118,18.6575212560089,23.927126442851602,24.0848686667408,27.9854467310327,22.785879934231897,13.434528470381201,13.1400828953897,3.51411610442046,8.942140518542029,9.466563900603061,6.33832170797346,4.8411660838684005,6.01253535932843,27.9854467310327
883,884,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084806000,CATUBIG,0.7782260208699999,0.0201198345,247.89648087400002,37313.6959805,2,,14.334080868944099,14.334080868944099,16.0784823275248,13.474884720813801,9.862491306455448,14.1735552296856,15.272977677576002,15.803624297503099,12.164390224103999,8.82696177724826,9.298092393556859,1.3281312016647,4.73909085188029,4.20673743367603,1.5816401501197601,0.273647937407522,4.30492517572112,16.0784823275248
884,885,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084807000,GAMAY,0.68644527103,0.007034505759999999,86.672145469,13046.0024063,2,,30.176807899467697,30.176807899467697,37.3372142662249,40.6850313486917,34.9818149978667,47.4737366795594,40.6807697125031,37.266442459408395,26.434988349970002,12.425205662341002,11.0651583008042,3.57257290565484,7.29954692066694,4.941334070623951,10.4943496330857,4.65278457016846,5.59793756557472,47.4737366795594
885,886,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084808000,LAOANG,2.22877685495,0.017121649699999998,210.955845954,31753.3442729,2,,14.334080868944099,14.334080868944099,16.0784823275248,13.474884720813801,9.862491306455448,14.1735552296856,15.272977677576002,15.803624297503099,12.164390224103999,8.82696177724826,9.298092393556859,1.3281312016647,4.73909085188029,4.20673743367603,1.5816401501197601,0.273647937407522,4.30492517572112,16.0784823275248
886,887,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084809000,LAPINIG,0.7117932157100001,0.004016502579999999,49.4873282882,7448.89607195,2,,30.176807899467697,30.176807899467697,37.3372142662249,40.6850313486917,34.9818149978667,47.4737366795594,40.6807697125031,37.266442459408395,26.434988349970002,12.425205662341002,11.0651583008042,3.57257290565484,7.29954692066694,4.941334070623951,10.4943496330857,4.65278457016846,5.59793756557472,47.4737366795594
887,888,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084810000,LAS NAVAS,0.6843937171100001,0.023431215069999997,288.696000877,43454.892015900004,2,,14.334080868944099,14.334080868944099,16.0784823275248,13.474884720813801,9.862491306455448,14.1735552296856,15.272977677576002,15.803624297503099,12.164390224103999,9.758837257857259,9.298092393556859,1.3281312016647,4.73909085188029,4.20673743367603,1.6637414677547198,0.273647937407522,4.30492517572112,16.0784823275248
888,889,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084811000,LAVEZARES,1.3232724249799999,0.00861054906,106.090574968,15968.8892993,2,,20.4578090356522,20.4578090356522,18.5491647731618,21.4951154814118,18.6575212560089,23.927126442851602,24.0848686667408,27.9854467310327,22.785879934231897,13.434528470381201,13.1400828953897,3.51411610442046,8.942140518542029,9.466563900603061,6.33832170797346,4.8411660838684005,6.01253535932843,27.9854467310327
889,890,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084812000,MAPANAS,0.61747078968,0.01094582384,134.863495533,20299.8261752,2,,30.176807899467697,30.176807899467697,37.3372142662249,40.6850313486917,34.9818149978667,47.4737366795594,40.6807697125031,37.266442459408395,26.434988349970002,12.425205662341002,11.0651583008042,3.57257290565484,7.29954692066694,4.941334070623951,10.4943496330857,4.65278457016846,5.59793756557472,47.4737366795594
890,891,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084813000,MONDRAGON,0.8369377296799999,0.02509450209,309.189360251,46539.5787311,2,,20.4578090356522,20.4578090356522,18.5491647731618,21.4951154814118,18.6575212560089,23.927126442851602,24.0848686667408,27.9854467310327,22.785879934231897,13.434528470381201,13.1400828953897,3.51411610442046,8.942140518542029,9.466563900603061,6.33832170797346,4.8411660838684005,6.01253535932843,27.9854467310327
891,892,PH080000000,REGION VIII (EASTERN VISAYAS),PH084800000,NORTHERN SAMAR,PH084814000,PALAPAG,0.84193279266,0.01482308852,182.635273655,27490.495437700003,2,,14.334080868944099,14.334080868944099,16.0784823275248,13.474884720813801,9.862491306455448,14.1735552296856,15.272977677576002,15.803624297503099,12.164390224103999,8.82696177724826,9.298092393556859,1.3281312016647,4.73909085188029,4.20673743367603,1.5816401501197601,0.273647937407522,4.30492517572112,16.0784823275248
