"disaster_type","disaster_name","pcode","Completely.damaged..abs..","Partly.damaged..abs..","Total.damaged.houses..abs..","total_damage_houses_0p25weight","Partly.damaged..rel..","Completely.damaged..rel..","Total.damaged.houses..rel..","total_damage_houses_0p25weight_perc","ratio_comp_part","Total...of.houses","Wind.speed","Distance.to.typhoon","rainfall","distance_first_impact","Slope","Elevation","ruggedness_stdev","Ruggedness","slope_stdev","Population","land_area","Population.density","Poverty.incidence","X..strong.roof.type","X..strong.wall.type","X..skilled.Agriculture.Forestry.Fishermen","Region","prov","Experience","Prop.Completely.Damaged","Prop.Damaged","td.residual"
"Typhoon","Haima","PH021505000",120,1021,1141,375.25,6.220963,0.731161175,6.952124176,2.286401925,0.239741039,16412.25,100.9050611,65.3004997,215.7818182,118.0759843,1.81471124,32.2082825,12.19614427,9.72811207,2.702065209,65649,301.0126,218.0962,0.2185,0.874719711,0.702278481,0.107267437,"north luzon","0",3.216216216,0.105170902660816,0.06952124176,-0.125606146977682
"Typhoon","Melor","PH054118000",90,237,327,149.25,4.111549638,1.561347964,5.672897602,2.589235373,0.501090304,5764.25,90.01276674,28.5625957,199.2,159.4423759,7.520728191,77.15576758,27.7155905,38.86845704,6.018578076,23057,93.8193,245.751,0.4051,0.330924588,0.319066148,0.148197944,"central","0",1.866666667,0.275229357824041,0.05672897602,-0.311327250022989
"Typhoon","Haima","PH015543000",1,1,2,1.25,0.009270203,0.009270203,0.018540406,0.011587754,1,10787.25029,50,223.8446996,290.4,237.5687032,0.604078798,59.90891877,1.843782393,4.102919089,0.361637999,43149,50.374,856.5684,0.1011,0.951509607,0.786520281,0.061600501,"north luzon","0",2.568181818,0.5,0.00018540406,-0.0139989059666332
"Typhoon","Bopha","PH104316000",15,60,75,30,1.214697844,0.303674461,1.518372305,0.607348922,0.588646647,4939.5,109.5556169,24.97907794,375,262.8844305,9.792830596,207.2210412,26.29840859,48.01516837,6.003608211,19764,46.8926,421.4751,0.2125,0.945333943,0.466148216,0.071920235,"minandao","0",1,0.2,0.01518372305,-0.209511964330468
"Typhoon","Utor","PH037703000",133,1941,2074,618.25,49.03062835,3.359646353,52.39027471,15.61730344,0.087139548,3958.75,102.1722954,37.56416834,470.1171189,39.59104326,13.60832341,549.6986624,43.65944606,68.35650817,9.169350858,15835,577.3137,27.4288,0.1394,0.865284974,0.504404145,0.159393748,"north luzon","0",3,0.0641272902575318,0.5239027471,0.301403621339981
"Typhoon","Rammasun","PH045808000",29,11,40,31.75,0.01191695,0.031417413,0.043334363,0.03439665,1.019270814,92305.49899,60,80.78809623,260.1,370.0910498,14.97440046,407.7071553,44.06876368,75.5297343,9.35044219,369220,271.3432,1360.7195,0.0509,0.97074275,0.890511846,0.01053025,"metro luzon","0",1.181818182,0.724999995961634,0.00043334363,-0.0160199558331816
"Typhoon","Haiyan","PH072238000",657,291,948,729.75,4.616849119,10.42360781,15.04045693,11.57782009,2.033810694,6302.999998,118.7176418,43.11994063,583,73.50372563,4.515078745,95.42895374,18.36634582,22.26737811,4.101751204,25206,80.0714,314.7942,0.3007,0.832567301,0.484734077,0.146041568,"central","0",1.277777778,0.693037974744561,0.1504045693,-0.239728652537223
"Typhoon","Bopha","PH101305000",121,557,678,260.25,4.655341733,1.011304039,5.666645772,2.175139472,0.355646773,11964.75,107.6137988,22.44038834,347.9530475,181.5322048,13.45058774,1105.501563,42.89968245,67.11624459,8.878533658,47773,1179.0222,40.5192,0.585,0.938976782,0.355352373,0.117449174,"minandao","0",1,0.178466076703974,0.05666645772,0.0020315164214584
"Typhoon","Haima","PH142704000",1,33,34,9.25,0.682770393,0.020690012,0.703460404,0.19138261,0.606553346,4833.250003,68.4926631,126.2840775,345.6,140.4803668,14.84914293,513.2851679,38.65825449,76.16874513,8.506722197,19334,263.5489,73.3606,0.176,0.970588235,0.577079108,0.09512233,"north luzon","0",2.555555556,0.0294117648731228,0.00703460404,-0.0523717814657567
"Typhoon","Kalmaegi","PH013301000",1,16,17,5,0.100483577,0.006280224,0.106763801,0.031401118,0.914398219,15922.99997,40,187.1937303,321,245.9029308,4.92912368,51.48411734,28.40137641,25.63941351,5.978538444,63692,54.871,1160.7646,0.1085,0.985153685,0.832065055,0.067810714,"north luzon","0",3.210526316,0.0588235332685467,0.00106763801,-0.011280436252654
"Typhoon","Melor","PH052002000",17,3,20,17.75,0.093399751,0.529265255,0.622665006,0.552615193,1.398633257,3212.000001,51.16665479,116.2627305,54,155.3675323,11.90409958,189.2018306,29.06550515,60.49819651,6.599800726,12848,86.0429,149.3258,0.3195,0.621515368,0.55575411,0.099704234,"central","catanduane",1.875,0.8499999998394,0.00622665006,-0.0813100780974644
"Typhoon","Rammasun","PH051718000",3340,12526,15866,6471.5,46.0870525,12.28889952,58.37595202,23.81066264,0.282219821,27179,134.5628364,15.475902,343.2,145.3258845,4.711318992,111.5455764,23.46164833,24.33224146,5.148350945,108716,437.1565,248.6889,0.38,0.574103432,0.461123249,0.094217962,"central","0",2.104477612,0.210513046807181,0.5837595202,0.0454756211171747
"Typhoon","Nock-Ten","PH051714000",51,1404,1455,402,20.79229915,0.755275824,21.54757497,5.953350611,0.080545692,6752.500001,90.04181194,40.37064764,245.28,83.00433345,10.69925142,189.5756011,32.84498443,52.8802769,7.393707239,27010,293.0938,92.1547,0.5606,0.236160188,0.347467609,0.140947797,"central","0",2.104477612,0.0350515464061059,0.2154757497,-0.211287529380928
"Typhoon","Koppu","PH012917000",1,1,2,1.25,0.05400297,0.05400297,0.10800594,0.067503713,1,1851.750006,75.62647747,37.19741273,371.2,179.2905365,13.39336945,407.5701552,30.87032961,65.95346296,6.927310926,7407,172.8322,42.8566,0.2168,0.992810458,0.505882353,0.165654111,"north luzon","0",2.068965517,0.5,0.0010800594,-0.0771524323622642
"Typhoon","Nock-Ten","PH045644000",1447,2509,3956,2074.25,20.70943645,11.94362477,32.65306122,17.12098388,0.596221132,12115.25,110.5022671,2.594892495,360.6857143,194.4420179,7.379112159,117.2241117,23.82635846,37.34513896,5.255043465,48452,285.8316,169.5126,0.4399,0.541368936,0.300526415,0.147458781,"metro luzon","0",1.72,0.365773508631544,0.3265306122,-0.0869469977257801
"Typhoon","Utor","PH015536000",1,1,2,1.25,0.011244167,0.011244167,0.022488334,0.014055209,1,8893.50007,88.99436792,40.06283904,1019.626377,117.6987441,12.58054487,407.9045416,47.29235908,62.4436492,9.97541004,35574,258.0036,137.8811,0.1101,0.922168941,0.772777573,0.05787935,"north luzon","0",2.568181818,0.5,0.00022488334,-0.116540171870334
"Typhoon","Koppu","PH141108000",10,132,142,43,2.727131863,0.206600899,2.933732762,0.888383864,0.323734427,4840.25,80.15225795,41.49262559,503.4,137.5106654,19.58560525,940.8401289,56.13393899,100.6437845,10.83575375,19371,206.6741,93.7272,0.1767,0.99022413,0.465903672,0.18170549,"north luzon","0",2.944444444,0.0704225353024844,0.02933732762,-0.0213919567372634
"Typhoon","Rammasun","PH043424000",4758,15131,19889,8540.75,22.74756829,7.153058617,29.90062691,12.83995069,0.343321831,66516.99999,125.0023372,4.542544959,296.5714286,327.3268261,4.469356678,180.3123392,30.26309258,22.75452712,6.391618482,266062,213.9277,1243.7097,0.0559,0.98377569,0.844196223,0.0261249,"metro luzon","0",1,0.23922771380448,0.2990062691,0.137598153638322
"Typhoon","Haima","PH012929000",1,17,18,5.25,2.48447205,0.146145415,2.630617464,0.767263427,0.328929433,684.2500001,69.75715112,123.6779443,319.2,179.4272561,20.37501288,820.3933508,46.63218858,101.9877637,9.426294259,2737,105.2857,25.996,0.2301,0.998050682,0.471734893,0.160394593,"north luzon","0",2.068965517,0.0555555556822685,0.02630617464,-0.0145289113751475
"Typhoon","Rammasun","PH051709000",227,1679,1906,646.75,27.85681696,3.766228379,31.62304534,10.73043262,0.165168195,6027.249999,137.4277744,17.92666785,357.6,125.6489067,0.594203492,2.871720117,1.952927268,4.378526907,0.355231157,24109,7.3191,3293.955,0.1845,0.849630412,0.632678911,0.022978971,"central","0",2.104477612,0.119097586538767,0.3162304534,-0.127943424882088
"Typhoon","Rammasun","PH043403000",468,1908,2376,945,2.291699196,0.562114897,2.853814094,1.135039696,0.474561861,83256.99999,93.80275303,27.16213453,298.8,363.2367888,0.938467154,32.54353621,4.137141945,6.259298242,0.783370643,333035,43.3218,7687.4579,0.0792,0.979463818,0.906678999,0.003158894,"metro luzon","0",1,0.196969696863513,0.02853814094,-0.0250989199195698
"Typhoon","Bopha","PH112505000",9729,271,10000,9796.75,2.663128931,95.60731132,98.27044025,96.27309355,26.37289409,10176,128.835801,12.52650314,493.2439955,29.53476342,9.568839657,364.7441129,33.01549069,47.97653169,7.178804682,40709,571.2581,71.2619,0.2883,0.872729149,0.43614607,0.126572327,"minandao","0",1,0.972900000007886,0.9827044025,0.542656234591083
"Typhoon","Rammasun","PH052010000",21,16,37,25,0.295967444,0.38845727,0.684424713,0.462449131,1.071367399,5406.000002,61.26501348,77.92008738,244.8,78.83017816,11.04692175,146.5221085,33.45300354,57.44987353,7.312264567,21624,203.3394,106.3439,0.394,0.505094951,0.492125984,0.104467259,"central","catanduane",1.875,0.567567568238875,0.00684424713,-0.178897738744725
"Typhoon","Rammasun","PH045618000",1083,4052,5135,2096,35.8941424,9.593621969,45.48776437,18.56715757,0.287135607,11288.75,123.7216862,20.24403831,290.64,210.8382016,5.122426402,101.187273,19.90187073,26.45432686,4.38048614,45142,265.2809,170.1704,0.2905,0.63097458,0.459024438,0.139010076,"metro luzon","0",1.72,0.210905550137944,0.4548776437,0.0427396337097933
"Typhoon","Haiyan","PH083744000",2082,315,2397,2160.75,6.164685161,40.74563335,46.91031851,42.28680464,5.826583082,5109.75,181.1709137,22.39105836,446,28.53540819,1.901799156,22.96527499,18.44336603,10.74713086,3.893055123,20449,50.951,401.3515,0.4387,0.95190678,0.261440678,0.053916532,"central","0",1.181818182,0.868585732184149,0.4691031851,-0.370579758308077
"Typhoon","Haiyan","PH060618000",546,1545,2091,932.25,32.31541519,11.42020498,43.73562016,19.49905877,0.372806549,4781,103.3324147,48.80828837,361.640012,310.0539647,18.24108979,551.2951485,51.53245461,92.63451239,10.39279905,19132,363.0093,52.7039,0.3019,0.908455794,0.370031318,0.171721397,"central","0",1,0.261119081842694,0.4373562016,0.262862210229705
"Typhoon","Rammasun","PH043420000",225,1054,1279,488.5,20.40757055,4.356454814,24.76402536,9.458347451,0.25021311,5164.750001,80.71692755,43.69004939,302,328.8300072,9.033227504,252.2514507,34.09785654,44.18957604,7.375568524,20665,54.9907,375.7888,0.1266,0.964340407,0.723474076,0.058086064,"metro luzon","0",1,0.175918686508727,0.2476402536,0.198066241255832
"Typhoon","Rammasun","PH041023000",639,8201,8840,2689.25,30.21043422,2.353916287,32.56435051,9.906524842,0.107461379,27146.25,90.7847547,25.98994552,251.6,312.6979756,4.138105271,80.62941238,25.48907049,22.26926248,5.283691727,108566,275.2764,394.3893,0.2121,0.96052798,0.720195673,0.082027904,"metro luzon","0",1.5,0.072285067877437,0.3256435051,0.244019041208696
"Typhoon","Bopha","PH101311000",23,191,214,70.75,1.737587846,0.209238327,1.946826173,0.643635288,0.441716721,10992.25,120.7215712,2.320902237,376.8979669,215.4414787,6.255215334,564.1805907,29.97668629,32.67725209,6.218377667,43973,331.8925,132.4918,0.3717,0.94818026,0.318580502,0.079624281,"minandao","0",1,0.107476635511618,0.01946826173,-0.141985287556724
"Typhoon","Kalmaegi","PH023111000",1,5,6,2.25,0.351679269,0.070335854,0.422015122,0.158255671,0.791856381,1421.750001,80,35.40217209,110.8363636,56.01093722,12.27108994,274.1637691,40.01868401,60.88384758,8.521653837,5687,616.7494,9.2209,0.4572,0.841812401,0.312698413,0.195006154,"north luzon","0",1.716981132,0.166666667456528,0.00422015122,-0.210936849059694
"Typhoon","Haima","PH023124000",12,14,26,15.5,0.106247747,0.091069497,0.197317244,0.117631434,0.98627952,13176.75003,70,114.7996046,414,118.8514627,1.603601382,114.059402,12.63290144,9.013443062,2.668421486,52707,145.9737,361.0725,0.1807,0.936579755,0.804907975,0.044680972,"north luzon","0",1.716981132,0.461538460368927,0.00197317244,-0.047331664321328
"Typhoon","Rammasun","PH054113000",10,121,131,40.25,1.24700487,0.103058254,1.350063123,0.414809471,0.490901586,9703.250001,50.99489062,108.6572177,255.84,112.6898408,9.251404701,175.0667224,25.41074263,46.01288003,5.847852767,38813,180.3636,215.1925,0.435,0.586323015,0.367180417,0.14989823,"central","0",1.866666667,0.0763358781113822,0.01350063123,-0.089067625235415
"Typhoon","Rammasun","PH175201000",5,127,132,36.75,1.365040978,0.053741771,1.418782749,0.395002015,0.445549054,9303.749999,56.01618581,83.56982532,253.9636364,350.214226,19.07572993,866.5686737,62.01688543,95.14860018,12.37117059,37225,146.9011,253.4022,0.2276,0.713385063,0.610208535,0.111514174,"metro luzon","0",2.304347826,0.0378787880229576,0.01418782749,0.00246331257700753
"Typhoon","Hagupit","PH054107000",15,80,95,35,0.732382762,0.137321768,0.869704529,0.320417458,0.656507207,10923.25,82.17693785,1.820280177,152.1,262.4011731,6.783165719,83.23610023,23.69611087,34.06981517,5.244207326,43693,203.5836,214.6191,0.5236,0.381389253,0.28310951,0.219211315,"central","0",1.866666667,0.157894737144688,0.00869704529,-0.22768285567176
"Typhoon","Koppu","PH012907000",1,8,9,3,0.161119782,0.020139973,0.181259755,0.060419918,0.878582889,4965.250008,83.92055868,6.640819629,407.2,219.0689093,0.62638453,4.131566265,2.272712579,4.310601308,0.422245679,19861,19.9126,997.4053,0.1476,0.979157017,0.873552571,0.068626957,"north luzon","0",2.068965517,0.111111112337099,0.00181259755,-0.0623519436408993
"Typhoon","Koppu","PH012931000",1,1,2,1.25,0.087241003,0.087241003,0.174482007,0.109051254,1,1146.249997,80,48.95063277,474.4,149.977601,21.2692663,553.4724508,86.70393903,113.5919185,12.43658718,4585,121.3431,37.7854,0.2143,0.896348645,0.613663133,0.214176663,"north luzon","0",2.068965517,0.499999997134375,0.00174482007,-0.143333391313854
"Typhoon","Bopha","PH126317000",3,3,6,3.75,0.017148737,0.017148737,0.034297473,0.021435921,1,17494.00021,40,184.6129464,175.6176691,223.8054037,9.064092469,576.2815177,42.04794658,45.92700811,8.450675497,69967,364.1181,192.1548,0.3293,0.838733075,0.461143341,0.077226478,"minandao","0",1,0.500000014578334,0.00034297473,-0.00759309057798028
"Typhoon","Rammasun","PH084803000",350,1634,1984,758.5,27.61534561,5.915159709,33.53050532,12.81899611,0.241659136,5917.000001,59.77539612,64.79720525,321.12,85.07622602,6.052702499,72.22845789,24.35844188,32.13145161,5.29395451,23678,145.6525,162.5642,0.4012,0.522533749,0.349595184,0.096417103,"central","0",2.333333333,0.176411290332442,0.3353050532,0.173501256961145
"Typhoon","Rammasun","PH043406000",369,3040,3409,1129,15.11441463,1.834611512,16.94902614,5.613215169,0.175905336,20113.25,123.1019552,12.88508219,305.28,333.622653,5.670157966,101.0053381,31.74242484,28.12470813,6.893887727,80454,86.7215,927.7328,0.1303,0.983910399,0.869592405,0.037189415,"metro luzon","0",1,0.108242886455304,0.1694902614,-0.0148312532025079
"Typhoon","Rammasun","PH174005000",1,12,13,4,0.085094313,0.007091193,0.092185506,0.028364771,0.928113972,14101.99994,84.38222396,40.64868481,281.0666667,238.3201681,8.069347096,144.6738672,28.15636688,40.00233525,6.292072811,56406,282.499,199.6681,0.1266,0.909685175,0.640694267,0.104258261,"metro luzon","0",2.882352941,0.0769230794263905,0.00092185506,-0.105938255461235
"Typhoon","Hagupit","PH051714000",131,76,207,150,1.125509071,1.940022214,3.065531285,2.221399482,1.3832085,6752.499999,50,112.4482245,144.72,291.2591942,10.69925142,189.5756011,32.84498443,52.8802769,7.393707239,27010,293.0938,92.1547,0.5606,0.236160188,0.347467609,0.140947797,"central","0",2.104477612,0.632850241487586,0.03065531285,-0.0706709220002702
"Typhoon","Kalmaegi","PH015548000",1,1,2,1.25,0.012699622,0.012699622,0.025399244,0.015874528,1,7874.250115,40,216.8373363,324,254.0861987,0.70791489,27.93612335,2.199674456,4.814026219,0.43375578,31497,47.509,662.9665,0.1136,0.959731544,0.831003634,0.093723212,"north luzon","0",2.568181818,0.5,0.00025399244,-0.00820368176616656
"Typhoon","Haima","PH144404000",5,55,60,18.75,0.892748448,0.08115895,0.973907398,0.304346062,0.571211114,6160.749998,75.62758205,103.9233147,353.8666667,141.184705,22.05044388,1427.885665,46.53775779,111.7797222,9.629601256,24643,320.9968,76.7714,0.1086,0.999682892,0.54431584,0.079657509,"north luzon","0",2.3,0.0833333335044653,0.00973907398,-0.000505756723951466
"Typhoon","Rammasun","PH054120000",53,455,508,166.75,3.899387239,0.454214338,4.353601577,1.429061148,0.296815554,11668.5,85.47053969,45.67566135,380.4,128.4207597,5.185826825,58.86474248,17.48350976,28.0460395,3.756336604,46674,304.4347,153.3136,0.528,0.414298808,0.289133313,0.212473754,"central","0",1.866666667,0.104330708717032,0.04353601577,-0.270617370157608
"Typhoon","Rammasun","PH051707000",696,2152,2848,1234,46.79023754,15.1329021,61.92313964,26.83046149,0.337577358,4599.25,119.7380558,26.9794829,343.2,139.6628054,0.905568751,9.227615457,5.062608714,5.8477432,1.004549189,18397,44.1706,416.4958,0.3359,0.61175263,0.534770336,0.097026689,"central","0",2.104477612,0.244382022422919,0.6192313964,0.223474309663135
"Typhoon","Kalmaegi","PH021522000",1,51,52,13.75,0.83126197,0.016299254,0.847561224,0.224114747,0.554972074,6135.250001,60.49926958,64.73661282,106.08,134.611628,6.734285507,60.99196423,30.14034641,35.20324442,6.454091782,24541,158.7094,154.6283,0.1723,0.779048981,0.813728995,0.103011287,"north luzon","0",3.216216216,0.0192307688677367,0.00847561224,-0.0647637325327943
"Typhoon","Goni","PH021528000",12,1,13,12.25,0.006500366,0.078004388,0.084504753,0.079629479,1.071042222,15383.75007,40,198.1932352,292,198.4313715,1.327275483,53.86791866,7.97367158,7.929740339,1.666328124,61535,216.7436,283.9059,0.1793,0.935514847,0.72872969,0.095506622,"north luzon","0",3.216216216,0.923076930359171,0.00084504753,-0.0119872176424034
"Typhoon","Koppu","PH034930000",167,2710,2877,844.5,8.683879547,0.535132061,9.219011608,2.706101947,0.158524489,31207.25,79.77518514,56.57508355,364.8,96.69547079,0.525248969,51.02542051,1.725280405,3.781015392,0.321634783,124829,151.383,824.5891,0.1742,0.965248481,0.864901561,0.04619119,"north luzon","0",1.551724138,0.058046576330984,0.09219011608,0.0184931521674802
"Typhoon","Bopha","PH153622000",3,14,17,6.5,0.251945832,0.053988392,0.305934224,0.11697485,0.841880188,5556.750003,70,71.95553057,280,245.4332157,4.497581975,796.6086764,22.8900416,22.61996106,5.097924046,22216,22.991,966.2746,0.6433,0.999189955,0.413122722,0.124713187,"minandao","0",1,0.176470586697093,0.00305934224,-0.00382192317253475
"Typhoon","Haiyan","PH063017000",555,2420,2975,1160,28.26937679,6.483266164,34.75264295,13.55061036,0.255668791,8560.500001,120.5023242,37.71302657,358.8927955,268.4217471,2.738419872,57.57034152,10.87139827,16.20343927,2.19826986,34246,108.9281,314.3902,0.2529,0.970042248,0.443548387,0.092079902,"central","0",1.228571429,0.186554621855026,0.3475264295,0.0878325122335033
"Typhoon","Koppu","PH025004000",1,22,23,6.5,0.164692231,0.007486011,0.172178242,0.048659068,0.86502338,13358.24999,87.77265244,29.94211163,426.8571429,78.80558647,11.47942634,523.3283864,45.23132522,56.83023908,9.474710971,53433,264.2307,202.2213,0.1034,0.964737794,0.749246534,0.086556997,"north luzon","0",3.541666667,0.0434782636472732,0.00172178242,-0.084084632416296
"Typhoon","Kalmaegi","PH025010000",4,1,5,4.25,0.016867673,0.067470692,0.084338366,0.071687611,1.049763623,5928.499966,40,173.8604562,251.4,197.5713932,21.58407411,1296.008103,45.29018506,108.2280943,9.480828067,23714,593.723,39.9412,0.3292,0.86928934,0.16044235,0.312009783,"north luzon","0",3.541666667,0.7999999905144,0.00084338366,-0.00341804229244339
"Typhoon","Rammasun","PH041013000",239,3050,3289,1001.5,23.16748956,1.815419673,24.98290923,7.607292062,0.116496158,13165,92.02648989,15.45383299,355.2,396.6521571,4.586401758,53.6337465,22.39318726,23.54273088,4.825121451,52662,95.6707,550.4653,0.1797,0.923667787,0.806748221,0.082700342,"metro luzon","0",1.5,0.0726664639528853,0.2498290923,0.180773013864337
"Typhoon","Rammasun","PH043407000",125,1480,1605,495,27.27859183,2.303935121,29.58252696,9.12358308,0.116835207,5425.499999,95.76479658,30.42483828,307.2,312.2107571,4.812059903,331.9621482,17.52605087,25.71813191,3.911686303,21696,127.6948,169.9048,0.1404,0.928424594,0.752941176,0.083725002,"metro luzon","0",1,0.0778816199209508,0.2958252696,0.240241160548774
"Typhoon","Rammasun","PH030805000",13,253,266,76.25,1.536546112,0.078952962,1.615499074,0.46308949,0.425363039,16465.5,60,62.39016228,270.24,448.7121812,6.284368986,144.6383776,26.49896505,32.15579789,5.768902545,66139,170.1887,388.6194,0.107,0.907331832,0.82852519,0.044152926,"metro luzon","0",1.153846154,0.0488721802882321,0.01615499074,0.00265568363765158
"Typhoon","Rammasun","PH037111000",8,128,136,40,1.52086737,0.095054211,1.61592158,0.475271053,0.434395805,8416.250001,56.23523958,71.57387601,214.56,470.9763235,12.41629435,384.1834084,53.2486443,63.44792052,10.4108108,33665,478.9115,70.2955,0.141,0.893752338,0.794113979,0.071736225,"north luzon","0",2.777777778,0.058823529666582,0.0161592158,0.00634883311864416
"Typhoon","Haima","PH025012000",1,1,2,1.25,0.024721879,0.024721879,0.049443758,0.030902349,1,4044.999978,50,200.2788563,340.4571429,212.2004266,18.97632104,944.3663159,41.50020863,94.8961646,8.832488396,16180,283.5499,57.0623,0.2365,0.961838216,0.509809191,0.164091471,"north luzon","0",3.541666667,0.5,0.00049443758,-0.00813717469813234
"Typhoon","Utor","PH142704000",1,41,42,11.25,0.848290488,0.020690012,0.8689805,0.232762634,0.552234629,4833.249998,80.93341211,44.9159567,595.5629224,102.0784423,14.84914293,513.2851679,38.65825449,76.16874513,8.506722197,19334,263.5489,73.3606,0.176,0.970588235,0.577079108,0.09512233,"north luzon","0",2.555555556,0.0238095239191213,0.008689805,-0.0943614302393878
"Typhoon","Hagupit","PH056212000",79,764,843,270,7.435342206,0.768837741,8.204179947,2.627673293,0.209693655,10275.25,92.58851487,21.25359627,174.8,169.2289871,10.70954129,132.2541719,31.61457428,53.16117507,6.988012395,41101,167.3653,245.5686,0.4521,0.257098359,0.495147957,0.102187295,"central","0",2.8,0.0937129299901739,0.08204179947,-0.30131671038513
"Typhoon","Haima","PH140109000",1,1,2,1.25,0.117543344,0.117543344,0.235086688,0.14692918,1,850.7500008,90,43.06911919,279,127.1867942,18.46064469,904.7035817,32.95861005,90.90942589,7.502968976,3344,284.1359,11.769,0.5775,0.981452859,0.384853168,0.235674405,"north luzon","0",1.2,0.5,0.00235086688,-0.0750562867436296
"Typhoon","Bopha","PH175320000",848,34,882,856.5,0.180935276,4.512738642,4.693673917,4.557972461,4.668112432,18791.25,67.99597617,64.14804959,83.29823391,858.0699854,10.04501166,94.1612358,32.54639526,51.10131583,7.177945256,75180,1465.7068,51.2926,0.3335,0.481648221,0.237729006,0.186602807,"central","0",1,0.96145124731723,0.04693673917,0.016470521518542
"Typhoon","Melor","PH174005000",2,38,40,11.5,0.269465324,0.014182385,0.28364771,0.081548716,0.79890515,14101.99998,70.10311329,54.17416777,390.4,357.0219745,8.069347096,144.6738672,28.15636688,40.00233525,6.292072811,56406,282.499,199.6681,0.1266,0.909685175,0.640694267,0.104258261,"metro luzon","0",2.882352941,0.04999999823725,0.0028364771,-0.0412954639076126
"Typhoon","Haima","PH021522000",38,2539,2577,672.75,41.38380669,0.619371664,42.00317835,10.96532334,0.03820732,6135.250001,101.703195,52.68671998,191.04,139.8591237,6.734285507,60.99196423,30.14034641,35.20324442,6.454091782,24541,158.7094,154.6283,0.1723,0.779048981,0.813728995,0.103011287,"north luzon","0",3.216216216,0.0147458284903814,0.4200317835,0.175068178390635
"Typhoon","Haima","PH012919000",2,73,75,20.25,3.749839476,0.102735328,3.852574804,1.040195197,0.232162652,1946.75,80,74.93763426,256.8,187.2901552,0.670945784,13.09631728,2.125829022,4.503851174,0.432700453,7787,13.3593,582.9002,0.1608,0.975250442,0.930465527,0.071529472,"north luzon","0",2.068965517,0.0266666666389796,0.03852574804,-0.0185023418580826
"Typhoon","Haiyan","PH087804000",426,1039,1465,685.75,18.45142959,7.565263719,26.0166933,12.17812112,0.440341091,5631.000001,104.6386168,56.09208342,581.1542441,86.15782652,12.80755115,296.0882733,51.23953352,63.56321632,9.765783285,22529,94.3924,238.6729,0.363,0.873085798,0.508495909,0.092967501,"central","0",1.25,0.290784983001664,0.260166933,-0.0440370698668909
"Typhoon","Goni","PH012818000",1,7,8,2.75,0.130250733,0.018607248,0.14885798,0.051169931,0.901222373,5374.250007,40,205.0825898,518,205.3932114,7.077357736,172.303911,33.211905,35.94100182,7.158092277,21497,141.0848,152.3696,0.1397,0.967735306,0.86621455,0.193189747,"north luzon","0",3.262295082,0.125000003358906,0.0014885798,-0.0105804655691816
"Typhoon","Koppu","PH030806000",2,10,12,4.5,0.058762175,0.011752435,0.07051461,0.026442979,0.95559934,17017.74994,40,181.0991086,108,208.1370948,8.491200457,259.595961,34.88338335,42.62278381,7.058120064,68357,69.4967,983.6079,0.0578,0.943829957,0.874301676,0.036976098,"metro luzon","0",1.153846154,0.166666666666667,0.0007051461,-0.00993463755257097
"Typhoon","Kalmaegi","PH021517000",22,544,566,158,5.560240194,0.224862655,5.785102849,1.614922703,0.186710032,9783.75,80,14.97376618,130.6285714,75.63635647,4.26561562,51.8808689,22.1035195,22.66307072,4.742062575,39135,238.6887,163.9583,0.1363,0.971338298,0.68788084,0.10798518,"north luzon","0",3.216216216,0.038869257966411,0.05785102849,-0.0657556312103064
"Typhoon","Nock-Ten","PH174003000",699,4137,4836,1733.25,47.51349489,8.028023429,55.54151832,19.90639715,0.186093033,8707,80.01192264,27.73704083,213.6,266.0364205,11.46477944,177.8021139,39.88773938,59.13793679,8.441126205,34839,116.0016,300.3354,0.1618,0.834562961,0.64386645,0.094205811,"metro luzon","0",2.882352941,0.144540942916737,0.5554151832,0.439739274811556
"Typhoon","Haima","PH025014000",1,1,2,1.25,0.021613444,0.021613444,0.043226887,0.027016804,1,4626.750013,60,147.2364103,343.2,159.3339553,7.702812262,448.5963382,36.02955679,37.52616102,7.711559224,18507,78.0071,237.2477,0.0959,0.967109709,0.73327326,0.116118226,"north luzon","0",3.541666667,0.500000011566875,0.00043226887,-0.018364894709886
"Typhoon","Haima","PH036911000",1,1,2,1.25,0.016869096,0.016869096,0.033738192,0.02108637,1,5927.999936,40,267.9608504,258,278.1747343,0.608009246,25.6985447,1.855596752,4.369599886,0.351270705,23712,36.7583,645.0809,0.1079,0.941808415,0.864995524,0.0615722,"north luzon","0",1.64,0.5,0.00033738192,-0.00712003456503114
"Typhoon","Haiyan","PH082603000",584,1341,1925,919.25,52.97777778,23.07160494,76.04938272,36.31604938,0.445953982,2531.25,104.0770452,55.62709051,296.0896797,63.39687997,8.497190386,192.4860843,28.6778163,43.8162449,6.3871312,10034,229.7375,43.676,0.5183,0.965008432,0.400589722,0.129975309,"central","0",1.545454545,0.303376623383591,0.7604938272,0.461610826246301
"Typhoon","Koppu","PH141114000",1,5,6,2.25,0.111781802,0.02235636,0.134138162,0.050301811,0.919565655,4473.00001,80,35.4849879,521.76,128.6046926,17.05614344,1137.310914,37.7861349,85.19985967,8.138972743,17896,87.1963,205.2378,0.1166,0.993513233,0.521536066,0.147104851,"north luzon","0",2.944444444,0.166666664181667,0.00134138162,-0.0189693640735186
